traj_id,id,time,entity_id,coordinates,current_dis,speeds,holidays,coordinates_last,x_first,y_first,x_last,y_last
13565,320817,2013-10-22 10:15:00+00:00,4347,"[116.321823,39.88932]",7.017291464381684,23.985,0,"[116.356804,39.917488]",116.321823,39.88932,116.356804,39.917488
13568,320871,2013-10-22 15:00:00+00:00,4347,"[116.367897,39.940662]",3.221425550422868,21.48,0,"[116.336273,39.951992]",116.367897,39.940662,116.336273,39.951992
13575,320977,2013-10-22 00:45:00+00:00,4348,"[116.272003,39.88084]",2.451112078628608,29.7175,0,"[116.266502,39.866947]",116.272003,39.88084,116.266502,39.866947
13584,321117,2013-10-22 18:30:00+00:00,4348,"[116.264946,39.862148]",26.6000489526008,20.655,0,"[116.407837,39.997921]",116.264946,39.862148,116.407837,39.997921
13596,321380,2013-10-22 08:30:00+00:00,4351,"[116.20182,39.933533]",2.6792265334055805,23.715,0,"[116.230644,39.929508]",116.20182,39.933533,116.230644,39.929508
13598,321394,2013-10-22 10:15:00+00:00,4351,"[116.429222,39.900761]",4.571078620260696,32.57,0,"[116.434494,39.931835]",116.429222,39.900761,116.434494,39.931835
13605,321473,2013-10-22 17:00:00+00:00,4351,"[116.33329,39.985966]",6.423605897991479,31.43,0,"[116.355858,39.944057]",116.33329,39.985966,116.355858,39.944057
13612,321644,2013-10-22 09:15:00+00:00,4357,"[116.375717,39.950951]",2.8222798131333744,22.51,0,"[116.381592,39.973572]",116.375717,39.950951,116.381592,39.973572
13615,321679,2013-10-22 15:00:00+00:00,4357,"[116.197952,39.947945]",1.897626379075781,20.605,0,"[116.199623,39.931747]",116.197952,39.947945,116.199623,39.931747
13621,321851,2013-10-22 19:30:00+00:00,4357,"[116.425293,39.95586]",6.147803265287782,19.78,0,"[116.417374,39.984413]",116.425293,39.95586,116.417374,39.984413
13622,321870,2013-10-22 20:00:00+00:00,4357,"[116.422119,39.993416]",1.1147414387286472,15.4675,0,"[116.42466,39.993767]",116.422119,39.993416,116.42466,39.993767
13623,321875,2013-10-22 20:00:00+00:00,4357,"[116.4217,39.969463]",4.311658211028039,35.865,0,"[116.388718,39.982555]",116.4217,39.969463,116.388718,39.982555
13629,322073,2013-10-22 16:00:00+00:00,4363,"[116.356705,39.944672]",2.8947738904777776,20.46,0,"[116.341072,39.937389]",116.356705,39.944672,116.341072,39.937389
13635,322116,2013-10-22 03:15:00+00:00,4394,"[116.36998,39.977406]",3.0010541716833994,26.7575,0,"[116.383675,39.997818]",116.36998,39.977406,116.383675,39.997818
13645,322399,2013-10-22 13:15:00+00:00,4394,"[116.384529,39.897205]",9.905281836247864,27.1375,0,"[116.306572,39.92411]",116.384529,39.897205,116.306572,39.92411
13652,322505,2013-10-22 17:00:00+00:00,4394,"[116.307365,39.892818]",12.081897066347876,25.1325,0,"[116.41095,39.872135]",116.307365,39.892818,116.41095,39.872135
13654,322547,2013-10-22 18:00:00+00:00,4394,"[116.461082,39.890881]",7.389169436900492,31.2775,0,"[116.426918,39.851528]",116.461082,39.890881,116.426918,39.851528
13659,322649,2013-10-22 20:45:00+00:00,4394,"[116.295135,39.886658]",8.744533123513794,20.75,0,"[116.300858,39.836552]",116.295135,39.886658,116.300858,39.836552
13669,322859,2013-10-22 09:00:00+00:00,4395,"[116.379822,39.932941]",5.118463011120285,15.43,0,"[116.415421,39.910393]",116.379822,39.932941,116.415421,39.910393
13673,322928,2013-10-22 12:30:00+00:00,4395,"[116.381432,39.972115]",2.086077816219962,23.025,0,"[116.379036,39.958153]",116.381432,39.972115,116.379036,39.958153
13675,322955,2013-10-22 13:00:00+00:00,4395,"[116.483803,40.012749]",5.953638556272086,28.71,0,"[116.534256,40.02166]",116.483803,40.012749,116.534256,40.02166
13680,323061,2013-10-22 10:00:00+00:00,4396,"[116.420547,39.915897]",19.43542777498521,16.905,0,"[116.441757,40.022453]",116.420547,39.915897,116.441757,40.022453
13682,323126,2013-10-22 12:30:00+00:00,4396,"[116.508171,39.91608]",24.25067776120597,38.6775,0,"[116.308998,39.975998]",116.508171,39.91608,116.308998,39.975998
13686,323326,2013-10-22 17:30:00+00:00,4396,"[116.365433,39.845894]",7.803800559100046,13.645,0,"[116.430679,39.865486]",116.365433,39.845894,116.430679,39.865486
13689,323393,2013-10-22 20:30:00+00:00,4396,"[116.374252,39.866291]",25.89391657761287,20.3525,0,"[116.520065,40.016136]",116.374252,39.866291,116.520065,40.016136
13703,323819,2013-10-22 21:15:00+00:00,4397,"[116.356201,39.967323]",7.921940710025607,41.755,0,"[116.424706,39.974445]",116.356201,39.967323,116.424706,39.974445
13705,323860,2013-10-22 22:00:00+00:00,4397,"[116.477654,39.987816]",3.995771363076378,22.7725,0,"[116.504494,40.001534]",116.477654,39.987816,116.504494,40.001534
13711,323968,2013-10-22 07:00:00+00:00,4398,"[116.266617,39.856049]",3.916690406538186,20.55,0,"[116.274704,39.8848]",116.266617,39.856049,116.274704,39.8848
13716,324059,2013-10-22 14:00:00+00:00,4398,"[116.355614,39.937431]",4.5818830680176665,27.4275,0,"[116.371742,39.908287]",116.355614,39.937431,116.371742,39.908287
13718,324088,2013-10-22 14:30:00+00:00,4398,"[116.299126,39.882793]",3.090859259410923,25.145,0,"[116.311485,39.872662]",116.299126,39.882793,116.311485,39.872662
13737,324487,2013-10-22 16:15:00+00:00,4399,"[116.38282,39.907215]",2.1655493402946067,28.065,0,"[116.357468,39.907345]",116.38282,39.907215,116.357468,39.907345
13746,324655,2013-10-22 07:30:00+00:00,4400,"[116.499504,39.7644]",2.3359666905138066,38.405,0,"[116.507187,39.784546]",116.499504,39.7644,116.507187,39.784546
13749,324686,2013-10-22 09:15:00+00:00,4400,"[116.389366,39.907204]",6.056976601988982,28.7875,0,"[116.459702,39.908344]",116.389366,39.907204,116.459702,39.908344
13752,324726,2013-10-22 10:30:00+00:00,4400,"[116.423576,39.886318]",5.286195123900272,18.105,0,"[116.458214,39.904057]",116.423576,39.886318,116.458214,39.904057
13757,324828,2013-10-22 14:00:00+00:00,4400,"[116.410889,39.900867]",9.72932879833391,28.32,0,"[116.49604,39.921955]",116.410889,39.900867,116.49604,39.921955
13760,324922,2013-10-22 18:00:00+00:00,4400,"[116.484573,39.836483]",2.756079528175966,34.825,0,"[116.487083,39.859531]",116.484573,39.836483,116.487083,39.859531
13767,325114,2013-10-22 21:45:00+00:00,4400,"[116.461121,39.806007]",6.634987829923178,26.18,0,"[116.516785,39.774185]",116.461121,39.806007,116.516785,39.774185
13772,325233,2013-10-22 08:45:00+00:00,4401,"[116.474358,39.967598]",2.516576981308363,31.8925,0,"[116.4897,39.985558]",116.474358,39.967598,116.4897,39.985558
13773,325239,2013-10-22 10:00:00+00:00,4401,"[116.486282,39.90633]",13.495452942122188,48.005,0,"[116.379204,39.865959]",116.486282,39.90633,116.379204,39.865959
13774,325260,2013-10-22 12:00:00+00:00,4401,"[116.386978,39.865311]",8.361093308534981,19.6475,0,"[116.327682,39.889904]",116.386978,39.865311,116.327682,39.889904
13778,325325,2013-10-22 15:15:00+00:00,4401,"[116.364014,39.899242]",2.030637014397532,19.3725,0,"[116.367203,39.884293]",116.364014,39.899242,116.367203,39.884293
13790,325493,2013-10-22 08:45:00+00:00,4417,"[116.321243,39.900314]",9.880399078944468,18.3725,0,"[116.228653,39.903755]",116.321243,39.900314,116.228653,39.903755
13794,325571,2013-10-22 13:45:00+00:00,4417,"[116.393875,39.945889]",3.963592447526601,36.8775,0,"[116.40773,39.968594]",116.393875,39.945889,116.40773,39.968594
13803,325870,2013-10-22 20:15:00+00:00,4417,"[116.456436,40.019154]",5.977196799301143,57.8775,0,"[116.414139,39.988678]",116.456436,40.019154,116.414139,39.988678
13807,326051,2013-10-22 23:15:00+00:00,4417,"[116.353775,39.877731]",15.576611235593507,26.3775,0,"[116.41153,39.94931]",116.353775,39.877731,116.41153,39.94931
13808,326096,2013-10-22 23:45:00+00:00,4417,"[116.376549,39.951138]",5.922122421546671,36.365,0,"[116.356598,39.916019]",116.376549,39.951138,116.356598,39.916019
13828,326552,2013-10-22 14:30:00+00:00,4424,"[116.305138,39.896751]",11.516239050976385,53.98,0,"[116.375862,39.907101]",116.305138,39.896751,116.375862,39.907101
13832,326675,2013-10-22 16:30:00+00:00,4424,"[116.387749,39.989109]",8.984286753027105,49.370000000000005,0,"[116.34697,40.02005]",116.387749,39.989109,116.34697,40.02005
13839,326842,2013-10-22 21:00:00+00:00,4424,"[116.399261,39.791897]",18.99177685168852,13.6475,0,"[116.434769,39.919521]",116.399261,39.791897,116.434769,39.919521
13843,326951,2013-10-22 23:15:00+00:00,4424,"[116.374466,39.859741]",10.828644829478874,49.4975,0,"[116.319603,39.895859]",116.374466,39.859741,116.319603,39.895859
13849,327033,2013-10-22 10:30:00+00:00,4425,"[116.275658,39.959961]",1.8681654788112376,57.8025,0,"[116.293594,39.958065]",116.275658,39.959961,116.293594,39.958065
13851,327066,2013-10-22 12:45:00+00:00,4425,"[116.32032,39.939034]",7.672902424826827,51.4475,0,"[116.352806,39.88945]",116.32032,39.939034,116.352806,39.88945
13859,327181,2013-10-22 16:00:00+00:00,4425,"[116.312889,39.91151]",5.591860539963328,31.4325,0,"[116.277382,39.937099]",116.312889,39.91151,116.277382,39.937099
13860,327193,2013-10-22 16:30:00+00:00,4425,"[116.288185,39.945786]",2.251375295365701,26.5,0,"[116.294945,39.959232]",116.288185,39.945786,116.294945,39.959232
13865,327223,2013-10-22 18:15:00+00:00,4425,"[116.315651,39.976105]",6.0057790484745714,14.9525,0,"[116.295174,39.943005]",116.315651,39.976105,116.295174,39.943005
13869,327263,2013-10-22 20:30:00+00:00,4425,"[116.292366,39.997868]",2.8040939200909323,19.9525,0,"[116.262894,40.006001]",116.292366,39.997868,116.262894,40.006001
13877,327438,2013-10-22 12:15:00+00:00,4427,"[116.461578,39.922691]",2.580104777711598,24.885,0,"[116.461967,39.945877]",116.461578,39.922691,116.461967,39.945877
13878,327449,2013-10-22 12:15:00+00:00,4427,"[116.462067,39.948341]",2.576385028544306,41.947500000000005,0,"[116.468758,39.946541]",116.462067,39.948341,116.468758,39.946541
13891,327856,2013-10-22 20:30:00+00:00,4427,"[116.276436,39.95409]",32.3912595153804,49.8825,0,"[116.547783,39.909073]",116.276436,39.95409,116.547783,39.909073
13893,328007,2013-10-22 23:15:00+00:00,4427,"[116.353188,39.921452]",7.11423549377263,32.4925,0,"[116.417091,39.940887]",116.353188,39.921452,116.417091,39.940887
13900,328211,2013-10-22 18:30:00+00:00,4904,"[116.36985,39.948521]",9.50207379579556,26.965,0,"[116.406502,39.976944]",116.36985,39.948521,116.406502,39.976944
13907,328420,2013-10-22 07:30:00+00:00,4953,"[116.350861,39.868073]",3.292884025664552,47.53,0,"[116.378487,39.863991]",116.350861,39.868073,116.378487,39.863991
13910,328461,2013-10-22 10:30:00+00:00,4953,"[116.309891,39.924618]",2.167831184936841,26.935,0,"[116.334999,39.922951]",116.309891,39.924618,116.334999,39.922951
13913,328482,2013-10-22 13:00:00+00:00,4953,"[116.294128,39.862396]",5.55692066933154,18.365,0,"[116.268951,39.897076]",116.294128,39.862396,116.268951,39.897076
13917,328568,2013-10-22 16:00:00+00:00,4953,"[116.418228,39.977058]",1.5601780283574245,17.162499999999998,0,"[116.431076,39.981396]",116.418228,39.977058,116.431076,39.981396
13918,328575,2013-10-22 16:00:00+00:00,4953,"[116.41877,39.983486]",5.915429818897855,28.4475,0,"[116.370499,40.000961]",116.41877,39.983486,116.370499,40.000961
13919,328592,2013-10-22 17:00:00+00:00,4953,"[116.309105,39.953484]",3.4117879820225365,30.155,0,"[116.310097,39.922859]",116.309105,39.953484,116.310097,39.922859
13923,328656,2013-10-22 18:45:00+00:00,4953,"[116.356613,39.917557]",4.463996440945274,12.355,0,"[116.3452,39.949001]",116.356613,39.917557,116.3452,39.949001
13926,328722,2013-10-22 23:00:00+00:00,4953,"[116.319527,39.893013]",10.641922986636594,9.23,0,"[116.27124,39.882244]",116.319527,39.893013,116.27124,39.882244
13930,328880,2013-10-22 02:15:00+00:00,4955,"[116.327126,39.938934]",6.714229084471848,50.5225,0,"[116.361458,39.955658]",116.327126,39.938934,116.361458,39.955658
13931,328905,2013-10-22 02:30:00+00:00,4955,"[116.358604,39.951008]",4.096505281538672,28.3625,0,"[116.348366,39.976414]",116.358604,39.951008,116.348366,39.976414
13937,328983,2013-10-22 09:15:00+00:00,4955,"[116.212547,39.907448]",2.688665401368404,21.49,0,"[116.206863,39.927273]",116.212547,39.907448,116.206863,39.927273
13944,329117,2013-10-22 14:00:00+00:00,4955,"[116.230507,39.891891]",3.6412015329013743,36.71,0,"[116.242874,39.877987]",116.230507,39.891891,116.242874,39.877987
13946,329146,2013-10-22 15:00:00+00:00,4955,"[116.213432,39.907478]",2.798295247618953,22.315,0,"[116.198143,39.922176]",116.213432,39.907478,116.198143,39.922176
13947,329157,2013-10-22 15:00:00+00:00,4955,"[116.197929,39.922836]",1.4357226399958167,16.802500000000002,0,"[116.20446,39.916809]",116.197929,39.922836,116.20446,39.916809
13949,329189,2013-10-22 21:15:00+00:00,4955,"[116.2258,39.907455]",18.518677088252424,21.97,0,"[116.355423,39.986843]",116.2258,39.907455,116.355423,39.986843
13964,329472,2013-10-22 10:00:00+00:00,4956,"[116.448967,39.933678]",9.21102274142232,37.715,0,"[116.441689,39.923862]",116.448967,39.933678,116.441689,39.923862
13965,329504,2013-10-22 13:30:00+00:00,4956,"[116.367661,39.855576]",3.2105570380125963,51.135000000000005,0,"[116.400581,39.858025]",116.367661,39.855576,116.400581,39.858025
13969,329598,2013-10-22 22:00:00+00:00,4956,"[116.5205,39.918755]",13.586381528506804,23.365,0,"[116.507416,39.937534]",116.5205,39.918755,116.507416,39.937534
13970,329639,2013-10-22 22:15:00+00:00,4956,"[116.508583,39.937908]",1.6197456476054004,57.755,0,"[116.51442,39.946133]",116.508583,39.937908,116.51442,39.946133
13975,329759,2013-10-22 00:00:00+00:00,4957,"[116.407753,39.968384]",6.201841729105388,49.9275,0,"[116.40905,40.023796]",116.407753,39.968384,116.40905,40.023796
13979,329839,2013-10-22 02:15:00+00:00,4957,"[116.486511,39.908009]",11.170894792511122,66.61999999999999,0,"[116.455482,39.92355]",116.486511,39.908009,116.455482,39.92355
13986,329964,2013-10-22 10:00:00+00:00,4957,"[116.338951,39.962109]",3.3771904623326896,18.69,0,"[116.354179,39.978466]",116.338951,39.962109,116.354179,39.978466
13992,330038,2013-10-22 14:00:00+00:00,4957,"[116.416214,40.022228]",4.717400872028153,64.82,0,"[116.470024,40.015045]",116.416214,40.022228,116.470024,40.015045
13994,330063,2013-10-22 14:30:00+00:00,4957,"[116.430656,39.969322]",32.93310621532782,45.22,0,"[116.409904,39.988632]",116.430656,39.969322,116.409904,39.988632
13997,330180,2013-10-22 16:30:00+00:00,4957,"[116.349274,39.939579]",2.8049788425220976,34.315,0,"[116.355293,39.954479]",116.349274,39.939579,116.355293,39.954479
13998,330189,2013-10-22 17:00:00+00:00,4957,"[116.354286,39.977013]",4.221534636274016,22.82,0,"[116.35231,40.014648]",116.354286,39.977013,116.35231,40.014648
14005,330329,2013-10-23 18:30:00+00:00,255,"[116.362526,39.907143]",4.3653378668536,18.0475,0,"[116.413506,39.908051]",116.362526,39.907143,116.413506,39.908051
14010,330412,2013-10-23 23:30:00+00:00,255,"[116.546799,39.941437]",24.57111190349719,40.9575,0,"[116.365013,39.853024]",116.546799,39.941437,116.365013,39.853024
14025,330612,2013-10-23 13:30:00+00:00,256,"[116.424164,39.995586]",1.3218644006931484,28.4375,0,"[116.424263,39.983799]",116.424164,39.995586,116.424263,39.983799
14026,330617,2013-10-23 14:00:00+00:00,256,"[116.403587,39.994736]",6.496151843755977,34.2275,0,"[116.365593,39.986561]",116.403587,39.994736,116.365593,39.986561
14027,330629,2013-10-23 14:15:00+00:00,256,"[116.335533,39.976429]",2.3728839682867973,17.622500000000002,0,"[116.35186,39.967758]",116.335533,39.976429,116.35186,39.967758
14031,330657,2013-10-23 15:15:00+00:00,256,"[116.288574,40.00209]",8.16898444554102,45.23,0,"[116.366959,39.986912]",116.288574,40.00209,116.366959,39.986912
14036,330731,2013-10-23 18:30:00+00:00,256,"[116.341759,39.938656]",8.108034350024433,34.52,0,"[116.285278,39.924229]",116.341759,39.938656,116.285278,39.924229
14039,330875,2013-10-23 08:45:00+00:00,257,"[116.470444,39.879398]",15.73650941676464,17.0025,0,"[116.369629,39.834915]",116.470444,39.879398,116.369629,39.834915
14042,330946,2013-10-23 10:15:00+00:00,257,"[116.342293,39.900169]",4.63028632480333,24.18,0,"[116.373589,39.920723]",116.342293,39.900169,116.373589,39.920723
14043,330962,2013-10-23 10:45:00+00:00,257,"[116.37397,39.914757]",24.41404268843932,15.7975,0,"[116.542648,40.024632]",116.37397,39.914757,116.542648,40.024632
14051,331253,2013-10-23 16:30:00+00:00,257,"[116.309921,39.975819]",18.98631002246448,21.1175,0,"[116.371429,39.976608]",116.309921,39.975819,116.371429,39.976608
14052,331310,2013-10-23 17:15:00+00:00,257,"[116.353226,39.964176]",7.463980693268557,50.870000000000005,0,"[116.310745,39.941982]",116.353226,39.964176,116.310745,39.941982
14056,331438,2013-10-23 20:00:00+00:00,257,"[116.280365,39.951462]",10.125622835113148,27.8125,0,"[116.361259,39.987038]",116.280365,39.951462,116.361259,39.987038
14060,331581,2013-10-23 06:00:00+00:00,258,"[116.336159,39.823044]",14.661508672038494,25.86,0,"[116.334351,39.926182]",116.336159,39.823044,116.334351,39.926182
14062,331618,2013-10-23 07:00:00+00:00,258,"[116.384041,39.900307]",18.006260214359212,37.0125,0,"[116.379829,39.994167]",116.384041,39.900307,116.379829,39.994167
14069,331762,2013-10-23 11:15:00+00:00,258,"[116.398491,39.888649]",4.0600098710106165,41.69,0,"[116.400131,39.852448]",116.398491,39.888649,116.400131,39.852448
14072,331811,2013-10-23 13:00:00+00:00,258,"[116.316772,39.978065]",19.675760312279287,29.615,0,"[116.461494,39.900448]",116.316772,39.978065,116.461494,39.900448
14075,331894,2013-10-23 08:45:00+00:00,4117,"[116.321533,40.013042]",2.0310341807005305,38.7325,0,"[116.336998,40.003231]",116.321533,40.013042,116.336998,40.003231
14079,331942,2013-10-23 10:45:00+00:00,4117,"[116.399231,39.831959]",1.67141046372574,42.865,0,"[116.401718,39.817574]",116.399231,39.831959,116.401718,39.817574
14082,331973,2013-10-23 13:00:00+00:00,4117,"[116.348778,40.00219]",6.418082190990508,25.3425,0,"[116.322701,39.967461]",116.348778,40.00219,116.322701,39.967461
14083,331984,2013-10-23 13:30:00+00:00,4117,"[116.318352,39.974785]",1.8812271254671584,31.34,0,"[116.316139,39.991524]",116.318352,39.974785,116.316139,39.991524
14087,332012,2013-10-23 15:00:00+00:00,4117,"[116.316368,39.992367]",2.992728893618468,25.395,0,"[116.350266,39.994045]",116.316368,39.992367,116.350266,39.994045
14089,332030,2013-10-23 15:45:00+00:00,4117,"[116.318642,39.99194]",1.7376696559591758,19.66,0,"[116.333328,39.987583]",116.318642,39.99194,116.333328,39.987583
14098,332196,2013-10-23 09:30:00+00:00,4118,"[116.442261,39.907139]",7.786772979570093,30.317500000000003,0,"[116.458008,39.911228]",116.442261,39.907139,116.458008,39.911228
14109,332455,2013-10-23 16:00:00+00:00,4118,"[116.450638,39.93528]",4.0104730205665495,17.0,0,"[116.432182,39.958553]",116.450638,39.93528,116.432182,39.958553
14113,332554,2013-10-23 19:00:00+00:00,4118,"[116.4617,39.889339]",11.059607720062251,17.7575,0,"[116.432053,39.893871]",116.4617,39.889339,116.432053,39.893871
14114,332590,2013-10-23 20:00:00+00:00,4118,"[116.439072,39.894291]",6.716143000845838,27.435,0,"[116.440269,39.929703]",116.439072,39.894291,116.440269,39.929703
14119,332737,2013-10-23 00:00:00+00:00,4119,"[116.376534,39.867664]",3.460387667531537,18.1,0,"[116.349701,39.876701]",116.376534,39.867664,116.349701,39.876701
14122,332786,2013-10-23 02:30:00+00:00,4119,"[116.450165,39.941334]",18.98713877599082,31.665,0,"[116.315201,39.999447]",116.450165,39.941334,116.315201,39.999447
